Map,Cluster,Algorithm,Run,Distance,Elevation,Turning
Map1,4,GA,1,2211.3617068360127,0.7180796955047093,74.29476301179328
Map1,5,GA,1,1781.0039763529544,0.5196201562737439,64.60717996465473
Map1,6,GA,1,2114.1204243333627,0.5792468212111928,67.01184901126756
Map1,7,GA,1,1918.0315524734488,0.4823299173759654,54.3120972530586
Map1,8,GA,1,1396.0666085211012,0.6128001491809005,47.50957074025138
Map1,9,GA,1,2072.245935086074,1.2721271790124735,59.38496952327351
Map1,10,GA,1,1614.3513707739667,1.1352568539441386,45.86549040939066
Map1,11,GA,1,2350.462985767423,0.4611832501454778,66.66052958720825
Map1,12,GA,1,2248.791017261834,0.5027929527025758,59.898747236494415
Map1,13,GA,1,2633.398187120099,0.6949539428405451,74.58471320800327
Map1,14,GA,1,2085.960725798055,0.44015826438913663,62.23873635287322
Map1,15,GA,1,2500.8374437895964,0.71545081157746,75.06333482738951
Map1,1,GA,2,1766.5050098439076,0.4877360271224962,69.32462541905504
Map1,2,GA,2,1899.1726410749366,0.3958587448017834,56.58417839420011
Map1,3,GA,2,1966.6944841803936,0.5485114267987221,71.38296196244173
Map1,4,GA,2,2295.5819145277583,0.7875126703890167,78.81567977732618
Map1,5,GA,2,1801.9008803855297,0.550104271527255,61.996406580380736
Map1,6,GA,2,2205.8197003522096,0.4956931737576511,70.45180297000894
Map1,7,GA,2,1832.6157556966014,0.43707182204898665,52.28632543403277
Map1,8,GA,2,1580.1077709533183,0.6636892109214525,53.41030862420452
Map1,9,GA,2,1966.24798746327,1.2091516575006924,59.0149441772689
Map1,10,GA,2,1490.9503056975195,1.1607760952426958,47.49125101105457
Map1,11,GA,2,2272.9992125181484,0.4605058865670699,66.71298107739406
Map1,12,GA,2,2240.411628613452,0.5781932797419369,73.52660200244587
Map1,13,GA,2,2664.4063080207707,0.7993114240930623,79.26617224776152
Map1,14,GA,2,1920.1581645862118,0.42434315209570883,69.80891679019533
Map1,15,GA,2,2480.445790781627,0.7417504357177886,82.07577834258886
Map1,1,GA,3,1879.5122816341764,0.5140878294727695,57.5231670244527
Map1,2,GA,3,1997.3221925816358,0.4452535743478965,67.81878790906212
Map1,3,GA,3,2081.8617254532296,0.584184652556047,72.03791513649486
Map1,4,GA,3,2295.0712472508953,0.7501366743282318,70.1490884172513
Map1,5,GA,3,1687.0034813438617,0.462173473394655,71.15257732931849
Map1,6,GA,3,2343.2980513977222,0.5038973072398498,63.33786590339494
Map1,7,GA,3,1896.5093965834542,0.4692116438062559,53.286855107336194
Map1,8,GA,3,1743.6549862928282,0.6243790954262654,55.260573972854274
Map1,9,GA,3,1895.1374101487256,1.2023161561084077,60.779222508652126
